Time,V,F,P,Q,Ang
10.4998827,1.00873980619029,59.988975,565.100037,-28.200371,62.255203
10.5332155,1.00835086516822,59.98739,565.178467,-28.216148,62.222343
10.5665483,1.00851101475965,59.98377,565.749207,-28.410452,62.174553
10.5998812,1.00780175250465,59.984075,565.725403,-28.368526,62.135551
10.633214,1.00781118993067,59.987085,565.149048,-28.331924,62.111473
10.6665468,1.00829029365126,59.988575,564.759155,-28.308996,62.08744
10.6998796,1.00880441286837,59.98934,564.574829,-28.270847,62.06345
10.7332125,1.0081435945969,59.98974,564.551514,-28.098932,62.039532
10.7665453,1.00767121614484,59.98993,564.729431,-27.980284,62.01564
10.7998781,1.00798344500547,59.990025,565.008484,-28.01997,61.991768
10.8332109,1.00742222685853,59.99008,565.23877,-27.980185,61.967896
10.8665438,1.0069794616381,59.9901,565.405945,-27.978016,61.944012
10.8998766,1.00690678463777,59.99012,565.51178,-28.033024,61.920101
10.9332094,1.00680449440582,59.99012,565.510498,-28.056448,61.896168
10.9665422,1.00666723277748,59.99012,565.4021,-28.048029,61.872227
10.9998751,1.00604544311358,59.9901,565.292908,-27.951897,61.848274
11.0332079,1.00633211595377,59.9901,565.203308,-27.992767,61.824318
11.0665407,1.00591087159265,59.9901,565.132996,-27.888054,61.800373
11.0998735,1.0056107482154,59.9901,565.068665,-27.783546,61.77644
11.1332064,1.00499032565527,59.99012,565.067078,-27.670692,61.752514
11.1665392,1.00459060215348,59.99012,565.122864,-27.60816,61.7286
11.199872,1.00431874695414,59.99012,565.214355,-27.537151,61.704689
11.2332048,1.00463234291853,59.987985,565.548828,-27.649179,61.671883
11.2665377,1.00445468557884,59.984055,566.08905,-27.790064,61.6241
11.2998705,1.00453139774029,59.98209,566.311707,-27.951658,61.576225
11.3332033,1.00360143642695,59.98003,566.220215,-27.963108,61.523846
11.3665361,1.00276432791956,59.97757,566.121094,-28.019642,61.463943
11.399869,1.00258801563357,59.97633,565.851685,-28.041849,61.404011
11.4332018,1.00209947448697,59.97572,565.474976,-27.962849,61.34404
11.4665346,1.00242652098843,59.975415,565.144287,-27.962765,61.284081
11.4998674,1.00319229754921,59.97526,564.931519,-27.966618,61.224125
11.5332003,1.00340629338906,59.974115,564.926208,-27.944365,61.159721
11.5665331,1.00391501034129,59.973185,565.058167,-27.996683,61.092281
11.5998659,1.00411149843288,59.974155,564.96759,-27.95591,61.032345
11.6331987,1.00472654077818,59.97463,564.922546,-28.00386,60.972439
11.6665316,1.00496205747735,59.97488,564.959045,-28.00651,60.912552
11.6998644,1.00558786025231,59.976065,564.907288,-28.029654,60.857067
11.7331972,1.00592566718343,59.977015,564.852234,-28.051094,60.804661
11.76653,1.00551114809086,59.97608,565.063782,-28.04204,60.74482
11.7998629,1.00598220353927,59.976675,565.178284,-28.111326,60.689381
11.8331957,1.00583819459233,59.97839,565.02887,-28.045486,60.641411
11.8665285,1.00594182987798,59.97925,564.956177,-28.041113,60.593479
11.8998613,1.0068260373152,59.979685,565.020691,-28.169319,60.545551
11.9331942,1.00742222685853,59.982035,564.818298,-28.138395,60.50647
11.966527,1.00785290864566,59.98392,564.579285,-28.102818,60.473511
11.9998598,1.00770082937647,59.98415,564.701782,-28.048706,60.434521
12.0331926,1.00744376976791,59.987145,564.515747,-27.86895,60.410538
12.0665255,1.00729976082097,59.98863,564.571838,-27.798128,60.386612
12.0998583,1.00709789251454,59.989375,564.770142,-27.734667,60.362732
12.1331911,1.00686506592278,59.98976,565.061279,-27.724699,60.338867
12.1665239,1.00663089427731,59.98995,565.322876,-27.723068,60.314999
12.1998568,1.00639806768555,59.990045,565.514832,-27.75679,60.291111
12.2331896,1.0061665861475,59.99008,565.572754,-27.764109,60.2672
12.2665224,1.00601988709314,59.9901,565.527466,-27.785429,60.243259
12.2998552,1.00582070889413,59.9901,565.452881,-27.766388,60.219307
12.3331881,1.00518277858575,59.9901,565.304199,-27.665701,60.195358
12.3665209,1.00432143706155,59.9901,565.188293,-27.489338,60.171413
12.3998537,1.00392711582465,59.9901,565.156006,-27.423922,60.147488
12.4331865,1.00436721298773,59.9901,565.179138,-27.419584,60.123547
12.4665194,1.00445199547142,59.9901,565.207336,-27.376911,60.099613
12.4998522,1.00434297997094,59.99012,565.207703,-27.322975,60.075687
12.533185,1.00414783693305,59.99012,565.185425,-27.258047,60.051762
12.5665178,1.00334034165728,59.987985,565.436523,-27.181122,60.018963
12.5998507,1.00282756749387,59.984075,566.003113,-27.281519,59.971191
12.6331835,1.00306983151165,59.984225,566.04303,-27.370094,59.932159
12.6665163,1.00243728141809,59.98501,565.627258,-27.254742,59.899189
12.6998491,1.00193125457329,59.982565,565.610657,-27.243719,59.851295
12.733182,1.00151808053442,59.981325,565.542725,-27.200586,59.803368
12.7665148,1.0010780054214,59.97965,565.541992,-27.166918,59.750999
12.7998476,1.00113586478088,59.9774,565.695496,-27.236553,59.691143
12.8331804,1.00137138148006,59.977305,565.570435,-27.244633,59.635639
12.8665133,1.00161230044412,59.977625,565.254578,-27.209509,59.583176
12.8998461,1.00127852867412,59.97637,565.197021,-27.139585,59.523277
12.9331789,1.00182627423392,59.97574,565.193726,-27.178967,59.463375
12.9665117,1.00216946137988,59.975435,565.184814,-27.169672,59.403481
12.9998446,1.00281949717163,59.97528,565.176392,-27.227911,59.343578
13.0331774,1.00372255741081,59.975205,565.187927,-27.316397,59.283672
13.0665102,1.00408188520126,59.975165,565.122131,-27.322144,59.223766
13.099843,1.00424472490011,59.97408,565.21991,-27.374584,59.159405
13.1331758,1.00441431191755,59.973165,565.376526,-27.442822,59.091957
13.1665087,1.0051666158912,59.975185,565.132813,-27.488214,59.0364
13.1998415,1.00561881853764,59.97658,564.839722,-27.479591,58.983936
13.2331743,1.00590818148524,59.97904,564.534973,-27.382782,58.937313
